Indicateurs: Clé;Indicateurs: Description;Indicateurs: Unité;Indicateurs: Source;Indicateurs: Date de mise à jour;Indicateurs: Commentaire;Indicateurs: Méthodologie;Indicateurs: Nom complet;Date;Fréquence;Milieu: Clé;Milieu: Code;Milieu: Nom;Sexe: Clé;Sexe: Code;Sexe: Nom;Régions: Clé;Régions: ISO;Régions: Nom;Faits: Valeur
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;63;TN-73;Gouvernorat de Kébili;876
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;62;TN-72;Gouvernorat de Tozeur;2012
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;62;TN-72;Gouvernorat de Tozeur;2221
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;62;TN-72;Gouvernorat de Tozeur;299
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;62;TN-72;Gouvernorat de Tozeur;359
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;63;TN-73;Gouvernorat de Kébili;2482
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;63;TN-73;Gouvernorat de Kébili;2748
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;53;TN-83;Gouvernorat de Tataouine;1137
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;53;TN-83;Gouvernorat de Tataouine;1370
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;61;TN-71;Gouvernorat de Gafsa;3858
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;61;TN-71;Gouvernorat de Gafsa;4423
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;61;TN-71;Gouvernorat de Gafsa;5465
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;61;TN-71;Gouvernorat de Gafsa;5363
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;52;TN-82;Gouvernorat de Medenine;10617
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;52;TN-82;Gouvernorat de Medenine;11109
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;52;TN-82;Gouvernorat de Medenine;2031
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;52;TN-82;Gouvernorat de Medenine;2450
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;53;TN-83;Gouvernorat de Tataouine;3658
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;53;TN-83;Gouvernorat de Tataouine;3720
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;43;TN-43;Gouvernorat de Sidi Bouzid;3238
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;43;TN-43;Gouvernorat de Sidi Bouzid;3695
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;51;TN-81;Gouvernorat de Gabès;10138
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;51;TN-81;Gouvernorat de Gabès;10893
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;51;TN-81;Gouvernorat de Gabès;1400
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;51;TN-81;Gouvernorat de Gabès;1586
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;42;TN-42;Gouvernorat de Kasserine;7225
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;42;TN-42;Gouvernorat de Kasserine;6938
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;42;TN-42;Gouvernorat de Kasserine;4131
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;42;TN-42;Gouvernorat de Kasserine;4389
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;43;TN-43;Gouvernorat de Sidi Bouzid;6769
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;43;TN-43;Gouvernorat de Sidi Bouzid;6353
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;34;TN-61;Gouvernorat de Sfax;2611
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;34;TN-61;Gouvernorat de Sfax;3149
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;41;TN-41;Gouvernorat de Kairouan;11423
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;41;TN-41;Gouvernorat de Kairouan;12217
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;41;TN-41;Gouvernorat de Kairouan;5125
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;41;TN-41;Gouvernorat de Kairouan;5951
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;33;TN-53;Gouvernorat de Mahdia;5264
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;33;TN-53;Gouvernorat de Mahdia;5825
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;33;TN-53;Gouvernorat de Mahdia;1233
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;33;TN-53;Gouvernorat de Mahdia;1678
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;34;TN-61;Gouvernorat de Sfax;26197
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;34;TN-61;Gouvernorat de Sfax;26393
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;31;TN-51;Gouvernorat de Sousse;19302
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;31;TN-51;Gouvernorat de Sousse;20947
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;31;TN-51;Gouvernorat de Sousse;573
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;31;TN-51;Gouvernorat de Sousse;769
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;32;TN-52;Gouvernorat de Monastir;9522
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;32;TN-52;Gouvernorat de Monastir;10902
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;23;TN-33;Gouvernorat du Kef;2052
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;23;TN-33;Gouvernorat du Kef;2593
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;24;TN-34;Gouvernorat de Siliana;5464
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;24;TN-34;Gouvernorat de Siliana;5730
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;24;TN-34;Gouvernorat de Siliana;2419
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;24;TN-34;Gouvernorat de Siliana;2912
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;22;TN-32;Gouvernorat de Jendouba;7477
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;22;TN-32;Gouvernorat de Jendouba;7752
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;22;TN-32;Gouvernorat de Jendouba;3349
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;22;TN-32;Gouvernorat de Jendouba;4119
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;23;TN-33;Gouvernorat du Kef;6520
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;23;TN-33;Gouvernorat du Kef;7327
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;17;TN-23;Gouvernorat de Bizerte;2507
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;17;TN-23;Gouvernorat de Bizerte;3138
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;21;TN-31;Gouvernorat de Bèja;5847
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;21;TN-31;Gouvernorat de Bèja;6713
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;21;TN-31;Gouvernorat de Bèja;2015
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;21;TN-31;Gouvernorat de Bèja;2628
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;16;TN-22;Gouvernorat de Zaghouan;2801
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;16;TN-22;Gouvernorat de Zaghouan;2962
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;16;TN-22;Gouvernorat de Zaghouan;1200
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;16;TN-22;Gouvernorat de Zaghouan;1486
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;17;TN-23;Gouvernorat de Bizerte;9759
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;17;TN-23;Gouvernorat de Bizerte;11127
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;14;TN-14;Gouvernorat de Manouba;570
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;14;TN-14;Gouvernorat de Manouba;838
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;15;TN-21;Gouvernorat de Nabeul;13782
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;15;TN-21;Gouvernorat de Nabeul;15254
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;15;TN-21;Gouvernorat de Nabeul;1690
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;15;TN-21;Gouvernorat de Nabeul;2310
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;13;TN-13;Gouvernorat de Ben Arous;22000
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;13;TN-13;Gouvernorat de Ben Arous;23522
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;13;TN-13;Gouvernorat de Ben Arous;228
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;13;TN-13;Gouvernorat de Ben Arous;307
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;14;TN-14;Gouvernorat de Manouba;8806
28010609;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Migration au niveau des délégations\Migrants sortants;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;14;TN-14;Gouvernorat de Manouba;10052
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;11;TN-11;Gouvernorat de Tunis;15456
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;11;TN-11;Gouvernorat de Tunis;26949
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;12;TN-12;Gouvernorat de L'Ariana;5177
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;12;TN-12;Gouvernorat de L'Ariana;8986
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;12;TN-12;Gouvernorat de L'Ariana;43
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;12;TN-12;Gouvernorat de L'Ariana;75
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;63;TN-73;Gouvernorat de Kébili;130
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;63;TN-73;Gouvernorat de Kébili;226
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;62;TN-72;Gouvernorat de Tozeur;447
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;62;TN-72;Gouvernorat de Tozeur;738
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;62;TN-72;Gouvernorat de Tozeur;46
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;62;TN-72;Gouvernorat de Tozeur;67
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;63;TN-73;Gouvernorat de Kébili;407
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;63;TN-73;Gouvernorat de Kébili;700
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;53;TN-83;Gouvernorat de Tataouine;360
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;53;TN-83;Gouvernorat de Tataouine;619
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;61;TN-71;Gouvernorat de Gafsa;937
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;61;TN-71;Gouvernorat de Gafsa;1555
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;61;TN-71;Gouvernorat de Gafsa;1032
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;61;TN-71;Gouvernorat de Gafsa;1702
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;52;TN-82;Gouvernorat de Medenine;2401
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;52;TN-82;Gouvernorat de Medenine;4027
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;52;TN-82;Gouvernorat de Medenine;575
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;52;TN-82;Gouvernorat de Medenine;1067
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;53;TN-83;Gouvernorat de Tataouine;890
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;53;TN-83;Gouvernorat de Tataouine;1458
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;43;TN-43;Gouvernorat de Sidi Bouzid;595
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;43;TN-43;Gouvernorat de Sidi Bouzid;974
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;51;TN-81;Gouvernorat de Gabès;2149
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010569;3;Féminin;51;TN-81;Gouvernorat de Gabès;3942
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010559;2;Masculin;51;TN-81;Gouvernorat de Gabès;378
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010539;3;Rural;28010569;3;Féminin;51;TN-81;Gouvernorat de Gabès;658
28010669;;Number;National Institute of Statistics;2016-08-23 08:03:13;;;Nombre de migrants quittant pour l'accompagnement de la famille;2014-01-01 00:00:00;Annuel;28010529;2;Communal;28010559;2;Masculin;42;TN-42;Gouvernorat de Kasserine;1413
